event_slug;event_name;date;city;country;sport;distance;official_url;completion_score;priority;missing_count;missing_fields;present_fields;has_detail_record;last_checked;verification_status
triathlon-festival-rheinhessen-2026;Triathlon Festival Rheinhessen;16.08.2026;Wörrstadt;Germany;Triathlon;Triathlon;http://www.triathlon-festival-rheinhessen.com/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
3-edermunder-triathlon-2026;3. Edermünder Triathlon;16.08.2026;Edermünde;Germany;Triathlon;Triathlon;http://www.sc-edermuende.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
31-ilmenauer-teamtriathlon-2026-2026;31. Ilmenauer Teamtriathlon 2026;19.08.2026;Ilmenau;Germany;Triathlon;Triathlon;http://www.teamtria.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
42-viernheimer-v-card-triathlon-2026;42. Viernheimer V-Card-Triathlon;22.08.2026;Viernheim;Germany;Triathlon;Triathlon;http://www.viernheimer-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
36-elm-lappwald-triathlon-2026;36. Elm-Lappwald Triathlon;22.08.2026;Helmstedt;Germany;Triathlon;Triathlon;http://www.triathlon-helmstedt.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
marathoncross-um-den-messerpokal-2026;Marathoncross um den Messerpokal;20.06.2026;Bad Liebenstein;Germany;Ultramarathon;10 km / 21 km / 42 km / 50 km;http://www.pb-sb.de/P_Messerpokal.php;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
losheimer-trailfest-2026;Losheimer Trailfest;27.06.2026;Losheim am See;Germany;Ultramarathon;12 km / 24 km / 47 km / 77 km;https://trailfest.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
b-braun-marathon-2026;B. BRAUN Marathon;28.06.2026;Tuttlingen;Germany;Running;5 km / 10 km / 21 km / 42 km;https://www.runundfun.de/wettbewerbe/aesculap-donautal-marathon/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
maintal-ultratrail-2026;Maintal Ultratrail;18.07.2026;Veitshöchheim;Germany;Ultramarathon;13 km / 30 km / 64 km;https://www.mtut.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
sachsenwaldlauf-2026;Sachsenwaldlauf;06.09.2026;Schwarzenbek;Germany;Running;3 km / 5 km / 10 km / 21 km;https://www.sachsenwaldlauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
sudthuringentrail-2026;Südthüringentrail;12.09.2026;Suhl;Germany;Ultramarathon;17 km / 48 km / 65 km;https://www.suedthueringen-trail.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
liwa-laufevent-2027;LIWA-LaufEvent;18.04.2027;Lichtenwald-Hegenlohe;Germany;Running;7 km / 10 km / 21 km / 42 km;https://www.liwalauf.tsv-lichtenwald.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
meldorfer-bruckenlauf-2027;Meldorfer Brückenlauf;01.05.2027;Meldorf;Germany;Running;6 km / 9 km / 21 km;https://www.meldorfer-brueckenlauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
vatertagslauf-in-rhaunen-2027;Vatertagslauf in Rhaunen;06.05.2027;Rhaunen;Germany;Running;2 km / 5 km / 10 km;http://www.vatertagslauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
gutenberg-halbmarathon-mainz-2027;Gutenberg Halbmarathon Mainz;09.05.2027;Mainz;Germany;Running;10 km / 21 km;https://www.halbmarathon-mainz.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
gerolsteiner-helgoland-marathon-2027;Gerolsteiner Helgoland Marathon;22.05.2027;Helgoland;Germany;Running;5 km / 42 km;https://www.helgoland-marathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
sevilla-marathon-2027;Sevilla Marathon;21.02.2027;Sevilla;Spain;Running;42 km;https://de.zurichmaratonsevilla.es/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
malta-marathon-2027;Malta Marathon;28.02.2027;Mdina;Malta;Running;21 km / 42 km;https://www.maltamarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
barcelona-marathon-2027;Barcelona Marathon;14.03.2027;Barcelona;Spain;Running;42 km;https://www.zurichmaratobarcelona.es/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
rome-marathon-2027;Rome Marathon;14.03.2027;Rom;Italy;Running;42 km;https://www.runromethemarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
linz-donau-marathon-2027;Linz Donau Marathon;11.04.2027;Linz;Austria;Running;5 km / 10 km / 21 km / 42 km;https://www.linzmarathon.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
madrid-marathon-2027;Madrid Marathon;25.04.2027;Madrid;Spain;Running;10 km / 21 km / 42 km;https://rocknrollmadridrun.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
london-marathon-2027;London Marathon;25.04.2027;London;UK;Running;42 km;https://www.tcslondonmarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
innsbruck-alpine-trailrun-2027;Innsbruck Alpine Trailrun;05.05.2027;Innsbruck;Austria;Running;13 km / 25 km / 32 km / 42 km;https://innsbruckalpine.at/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
generali-genf-marathon-2027;Generali Genf Marathon;08.05.2027;Genf;Switzerland;Running;5 km / 10 km / 21 km / 42 km;https://generaligenevemarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
kopenhagen-marathon-2027;Kopenhagen Marathon;09.05.2027;Kopenhagen;Denmark;Running;42 km;https://copenhagenmarathon.dk/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
swiss-irontrail-2026;Swiss Irontrail;27.06.2026;Savognin;Switzerland;Ultramarathon;20 km / 22 km / 55 km / 78 km;https://www.irontrail.ch/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
bernina-gletschermarathon-2026;Bernina Gletschermarathon;03.07.2026;Pontresina;Switzerland;Running;42 km;https://bernina.ultraks.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
silvrettatrailrun-3000-2026;Silvrettatrailrun 3000;10.07.2026;Ischgl;Austria;Running;11 km / 19 km / 30 km / 40 km;https://www.paznaun-ischgl.com/de/Live-Info-Events/Top-Events/Silvrettarun-3000;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
gletscher-trailrun-2026;Gletscher Trailrun;16.07.2026;Obergurgl;Austria;Ultramarathon;14 km / 26 km / 42 km / 62 km;https://www.oetztal-trailrunning.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
grossglockner-ultra-trail-2026;Grossglockner ULTRA-TRAIL;23.07.2026;Kaprun;Austria;Ultramarathon;14 km / 37 km / 57 km / 84 km;https://www.ultratrail.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
davos-x-trails-2026;Davos X-Trails;24.07.2026;Davos;Switzerland;Ultramarathon;10 km / 23 km / 43 km / 68 km;https://www.davos-xtrails.ch/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
gondo-marathon-2026;Gondo Marathon;08.08.2026;Gondo;Switzerland;Ultramarathon;28 km / 42 km / 84 km;https://www.gondo-marathon.ch/de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
helsinki-marathon-2026;Helsinki Marathon;22.08.2026;Helsinki;Finland;Running;10 km / 21 km / 42 km;https://www.helsinkimarathon.fi/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
reykjavik-marathon-2026;Reykjavik Marathon;22.08.2026;Reykjavik;Iceland;Running;10 km / 21 km / 42 km;https://www.rmi.is/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
kleine-zeitung-worthersee-halbmarathon-2026;Kleine Zeitung Wörthersee Halbmarathon;30.08.2026;Klagenfurt;Austria;Running;10 km / 21 km;https://www.kaerntenlaeuft.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
torlauf-dachstein-2026;Torlauf Dachstein;05.09.2026;Ramsau am Dachstein;Austria;Running;10 km / 21 km / 42 km;https://www.torlauf-dachstein.info/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
bukarest-marathon-2026;Bukarest Marathon;11.10.2026;Bukarest;Romania;Running;10 km / 21 km / 42 km;https://bucharest-marathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
ascona-locarno-run-2026;Ascona-Locarno Run;11.10.2026;Ascona;Switzerland;Running;5 km / 10 km / 21 km;https://www.ascona-locarno-run.ch/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
budapest-marathon-2026;Budapest Marathon;11.10.2026;Budapest;Hungary;Running;14 km / 30 km / 42 km;https://marathon.runinbudapest.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
salzkammergut-marathon-2026;Salzkammergut Marathon;17.10.2026;St. Wolfgang;Austria;Running;5 km / 10 km / 27 km / 42 km;http://www.wolfgangseelauf.at/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
palma-marathon-2026;Palma Marathon;18.10.2026;Palma de Mallorca;Spain;Running;9 km / 21 km / 42 km;https://www.palmademallorcamarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
antwerpen-marathon-2026;Antwerpen Marathon;18.10.2026;Antwerpen;Belgium;Running;8 km / 21 km / 42 km;https://antwerpmarathon.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
dublin-marathon-2026;Dublin Marathon;25.10.2026;Dublin;Ireland;Running;42 km;https://irishlifedublinmarathon.ie/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
athen-marathon-2026;Athen Marathon;08.11.2026;Athen;Greece;Running;5 km / 10 km / 42 km;https://www.athensauthenticmarathon.gr/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
verona-run-marathon-2026;Verona Run Marathon;15.11.2026;Verona;Italy;Running;10 km / 21 km / 42 km;https://www.veronarunmarathon.it/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-17;unclear
